sample_id,reference,hypothesis,wer,cer,n_words
train-00003-of-00048_000283,неге лақтырып тасадың,неге лақтырып тасадын,0.3333333333333333,0.047619047619047616,3
train-00003-of-00048_000284,шын ба,什吧,1.0,1.0,2
train-00003-of-00048_000285,саған керек емес пе не,саған керегеніспане,0.8,0.3181818181818182,5
train-00003-of-00048_000286,сәлеметсіздің өзіңіздің өзіңізді,,1.0,1.0,3
train-00003-of-00048_000287,жаңағы жаңағы жаңағы жаңағы,,1.0,1.0,4
train-00003-of-00048_000288,бұл біздің бала аманбаев қанат,бұл біздің бала аманбаев қанат,0.0,0.0,5
train-00003-of-00048_000289,мен пеналымды ұмытып кеттім соны алып келе жатырмын,мен финалымды ынып кеттім соны алып келе жатырмын,0.25,0.09803921568627451,8
train-00003-of-00048_000290,жоқ ол алып қойды,жоқ ол алып қойды,0.0,0.0,4
train-00003-of-00048_000291,сен маған өзің бердің ғой шынымды айтсайшы неге алдап тұрсың,сен маған өзім бердің ғой шынында айтсайші неге алдап тұрсың,0.3,0.06666666666666667,10
train-00003-of-00048_000292,ағай ол маған өзі берді,ағай о маған өзі берді,0.2,0.043478260869565216,5
train-00003-of-00048_000293,жоқ деспеді,жоқ теспеді,0.5,0.09090909090909091,2
train-00003-of-00048_000294,ол жай ғана аюды алып қойды,ол жай ғана айылды алып қойды,0.16666666666666666,0.1111111111111111,6
train-00003-of-00048_000295,сен маған өзің бердің неге алдап тұрсың,сен манан өзің бердің неге алдып тұрсың,0.2857142857142857,0.05128205128205128,7
train-00003-of-00048_000296,жақсы шабай ғой,ش,1.0,1.0,3
train-00003-of-00048_000297,ағай ол өтірік соғады шынында айтамын,аға өтіргісіғоды шындай шы,1.0,0.4594594594594595,6
train-00003-of-00048_000298,я,يا,1.0,2.0,1
train-00003-of-00048_000299,наман,ndamaa,1.0,1.2,1
train-00003-of-00048_000300,ештеңе істеген жоқпын уайымдамаңдар,кіштене естеген жоқ байымдамандұр,1.0,0.2857142857142857,4
train-00003-of-00048_000301,ойындамаңдар бәрі жақсы,ойындамандар бәрі жақсы,0.3333333333333333,0.043478260869565216,3
train-00003-of-00048_000302,шықты,شت,1.0,1.0,1
train-00003-of-00048_000303,жоқ,,1.0,1.0,1
train-00003-of-00048_000304,нормально,,1.0,1.0,1
train-00003-of-00048_000305,мына жақта өте ыстық өзің қалайсың әсем,мажықты өте ыстық өзің қалайсын әсем,0.42857142857142855,0.15384615384615385,7
train-00003-of-00048_000306,иә,爷,1.0,1.0,1
train-00003-of-00048_000307,ол кетіп қалды бізді тастап,ол кетіп қалды біз тастап,0.2,0.07407407407407407,5
train-00003-of-00048_000308,не үшін аяқ астынан кетіп қалды,не үшін аяқ асынан кетіп қалды,0.16666666666666666,0.03225806451612903,6
train-00003-of-00048_000309,сонды түсіп жүріп жатыр,сон сүмжжаты,1.0,0.5652173913043478,4
train-00003-of-00048_000310,осен,行,1.0,1.0,1
train-00003-of-00048_000311,сенің ойыңда ма,现在我你们的忘,1.0,1.0,3
train-00003-of-00048_000312,мен сенің қасыңдамын,мен сенің қасымдамын,0.3333333333333333,0.05,3
train-00003-of-00048_000313,осы директор бізге ештеңе жасамайды,осы директор бізге іштеңге жасамайды,0.2,0.05714285714285714,5
train-00003-of-00048_000314,төрт бес жыл шыдасақ болды,төрт бес шыдасақ болды,0.2,0.15384615384615385,5
train-00003-of-00048_000315,ары қарай бар жақсы болады,atra moe saso,1.0,0.9230769230769231,5
train-00003-of-00048_000316,4 5 жылдан кейін біз астанаға ұшып кетеміз сол жақта жақсы университетке түсеміз сосын үйленіп бізде 3 ойымыз болады,төрт бес жылдан кейін біз астанаға ұшып кетеміз сол жақта жақсы университетке түсеміз сосын үйленіп бізде үш ұлымыс болады,0.21052631578947367,0.10344827586206896,19
train-00003-of-00048_000317,ол жерде үлкен үй болады және де өзімізбен бірге қазыбекті аламыз,бізде үлкен үй болады жәнеде өзімізбен бірге қазбекті аламыз,0.45454545454545453,0.12307692307692308,11
train-00003-of-00048_000318,енді қазыбеков маған туған інімде сияқты,енді қазібек маған туған інімде сияқты,0.16666666666666666,0.075,6
train-00003-of-00048_000319,мен оны жай тастамаймын,монж tасtаmа,1.0,0.6086956521739131,4
train-00003-of-00048_000320,жақсы,这死,1.0,1.0,1
train-00003-of-00048_000321,келесіз бе иә,kl sezwja,1.0,1.0,3
train-00003-of-00048_000322,иә,爷,1.0,1.0,1
train-00003-of-00048_000323,мәңгі біргем,мін біргем,0.5,0.3333333333333333,2
train-00003-of-00048_000324,мен ажылаған жоқпын,说我刚这,1.0,1.0,3
train-00003-of-00048_000325,күнәм жоқ,可娘这说,1.0,1.0,2
train-00003-of-00048_000326,ағай мен ол жаққа бармаймын,م我شخبرميم,1.0,1.0,5
train-00003-of-00048_000327,біздіңіздіңіздіңіздіңіздіңізді,,1.0,1.0,1
train-00003-of-00048_000328,кәсіпкәсібі,,1.0,1.0,1
train-00003-of-00048_000329,осыңыздар,a,1.0,1.0,1
train-00003-of-00048_000330,а қала түсе ма,қалатсебі,1.0,0.5,4
train-00003-of-00048_000331,қалайсың,下还变快好来思,1.0,1.0,1
