sample_id,reference,hypothesis,wer,cer,n_words
train-00001-of-00048_000191,бұдан нашар ешқашан тапсырмаған,不到哪شر是خ什طس,1.0,1.0,4
train-00001-of-00048_000192,тебе легко говорить сен енді тапсырмайсың ғой,интебелехко коваритенен ттап сырмайсымға,1.0,0.4,7
train-00001-of-00048_000193,папа қоймай жатыр,папа қойыңнай жатыр,0.3333333333333333,0.17647058823529413,3
train-00001-of-00048_000194,нормальный папа боп достарының алдында қызының миллион бал жинағанымен мақтанбақшы,нормальный папалп достарының алдында қызының миллион бал жинағанымен мақтамбағш,0.3,0.07317073170731707,10
train-00001-of-00048_000195,хақсы,,1.0,1.0,1
train-00001-of-00048_000196,кәсіп алары,كفس ممرد,1.0,0.9090909090909091,2
train-00001-of-00048_000197,рақмет,رخمس,1.0,1.0,1
train-00001-of-00048_000198,түсің еш пайдай кейіп тұрайын еді,t مespدeistoل,1.0,0.9696969696969697,6
train-00001-of-00048_000199,кстати,,1.0,1.0,1
train-00001-of-00048_000200,новинки қалай,翻品给好雷,1.0,1.0,2
train-00001-of-00048_000201,давай бездряк на этот раз хорошо,говай без дракнает страс ш,1.0,0.5,6
train-00001-of-00048_000202,найлайсы,vs,1.0,1.0,1
train-00001-of-00048_000203,сәке,سك,1.0,1.0,1
train-00001-of-00048_000204,а вот такая хорошая,повот такая хорошая,0.5,0.10526315789473684,4
train-00001-of-00048_000205,сырт кетсекші мені,سرك,1.0,1.0,3
train-00001-of-00048_000206,нет на этот,يا لتت,1.0,0.9090909090909091,3
train-00001-of-00048_000207,уху,,1.0,1.0,1
train-00001-of-00048_000208,мирняш,eraش,1.0,1.0,1
train-00001-of-00048_000209,нәнбасасы,ي بسس,2.0,1.0,1
train-00001-of-00048_000210,седан кешірші,谢在ك谢,1.0,1.0,2
train-00001-of-00048_000211,это последний кадр был оказан,это последи кдрはかじ,0.8,0.4827586206896552,5
train-00001-of-00048_000212,жаңасын сатып аламын деп үміт кете беремін,上غسس走了就就人,1.0,1.0,7
train-00001-of-00048_000213,түсің,吃,1.0,1.0,1
train-00001-of-00048_000214,ары қарай өзім бара берейін,арғара үзем араври,1.0,0.5185185185185185,5
train-00001-of-00048_000215,өзім іштемін,رزمشتم,1.0,1.0,2
train-00001-of-00048_000216,сұлттық,,1.0,1.0,1
train-00001-of-00048_000217,аз автор,فسفتر,1.0,1.0,2
train-00001-of-00048_000218,нет,你,1.0,1.0,1
train-00001-of-00048_000219,как мен беріңіздер,بمن برن,1.0,0.9444444444444444,3
train-00001-of-00048_000220,сексен алты,谢谢能的,1.0,1.0,2
train-00001-of-00048_000221,симпатечной,现白姐吃那,1.0,1.0,1
train-00001-of-00048_000222,өзімше какой то,زن شككت,1.0,0.9333333333333333,3
train-00001-of-00048_000223,мен он таңертең тудай тартқан келген көрдім,mion tayase tuta takami keyen kordi,1.0,0.8837209302325582,7
train-00001-of-00048_000224,біз бүкіл почкамызды сатсақ та оның машинасын сата аламаймыз,spko počkam sasaхta možna ssatlamams,1.0,0.9333333333333333,9
train-00001-of-00048_000225,кім ғойсаң,موسر,1.0,1.0,2
train-00001-of-00048_000226,жаңа жүргізіп жүргізіп жатырмыз,,1.0,1.0,4
train-00001-of-00048_000227,мен жеке өмірі,мен жете өмірі,0.3333333333333333,0.07142857142857142,3
train-00001-of-00048_000228,не твое дело,не твое дело,0.0,0.0,3
train-00001-of-00048_000229,тек малығының танысында,بك مومند,1.0,0.9565217391304348,3
train-00001-of-00048_000230,дә,دا,1.0,1.0,1
train-00001-of-00048_000231,сен мынандай мысалдарды шеше аласың ғой,шемні нандай мысалдар чеш аласың ой,0.8333333333333334,0.2564102564102564,6
train-00001-of-00048_000232,кім шығарады,كمش غرب,1.0,0.9166666666666666,2
train-00001-of-00048_000233,дәурен ағай,тринағай,1.0,0.45454545454545453,2
train-00001-of-00048_000234,сізге неше жас,سكيننشجاس,1.0,1.0,3
train-00001-of-00048_000235,300 что ли,trestastole,1.0,1.1,3
train-00001-of-00048_000236,интернетті ашып қараңыз,إنترنت تشبقرعنس,1.0,0.9565217391304348,3
train-00001-of-00048_000237,қазір миллион туториал бар,қазір миллион тутолял бар,0.25,0.11538461538461539,4
train-00001-of-00048_000238,любой индус 3 минуттың ішінде қалай атомный реакторды үйге құруға болатынын айтып бере алады,любой индус үш минтінішінде қалай атрны реакторды үйге құруға болатын айтып бере алады,0.35714285714285715,0.13043478260869565,14
train-00001-of-00048_000239,что творит новенький,ctbリno,1.0,1.0,3
train-00001-of-00048_000240,түсінікті,,1.0,1.0,1
train-00001-of-00048_000241,оншалықты екен деп ойламадым,光少了对给你这不什么的,1.0,1.0,4
train-00001-of-00048_000242,сөйтіп отырмын,有都没,1.0,1.0,2
train-00001-of-00048_000243,қыздар тағы біз не айтайын ба ана асын бұнан баян мен тимур ақыры жүріпті ғой,кындарда бүднәйдейын ба ана асын бынан баяммен теморақыр жіркті ғой,0.7333333333333333,0.3116883116883117,15
train-00001-of-00048_000244,да да асығыңыз,م,1.0,1.0,3
train-00001-of-00048_000245,біз кетті шын мейлі,يكتشي,1.0,1.0,4
train-00001-of-00048_000246,әәәәәәә,,1.0,1.0,1
train-00001-of-00048_000247,бош бош бош бош,不,1.0,1.0,4
train-00001-of-00048_000248,ана наукеңмен сөйлестің бе,أنا لجn كن سلستمبا,1.0,0.9230769230769231,4
train-00001-of-00048_000249,роди,رز,1.0,1.0,1
train-00001-of-00048_000250,малайдыңыздар ғой,,1.0,1.0,2
train-00001-of-00048_000251,сөйтіп тұр,,1.0,1.0,2
train-00001-of-00048_000252,сен маған айта бермейсің ана қызыңа бармайды ол қызың деп,てまらないしゃでちな のまらまいとくすんで,1.0,0.9824561403508771,10
train-00001-of-00048_000253,ол кісінің сабағын тұрғыда сен оған тым қаталсың,асазмала окшен саватдыза елв ктасы,1.0,0.7708333333333334,8
train-00001-of-00048_000254,а тағы бастадың ба мен өйтеуір оның болашағын алаңдайтынмын менен басқа біреу бар ма жоқ,бақтадыңда әөде оның бола тарна аландайы нене масқаппен бардарсо,0.9333333333333333,0.48863636363636365,15
